Bird Name,Audio File Name,Path,Bird Index
EVENING GROSBEAK,XC464362.wav,EVENING GROSBEAK\XC464362.wav,33
EVENING GROSBEAK,XC465450.wav,EVENING GROSBEAK\XC465450.wav,33
EVENING GROSBEAK,XC466753.wav,EVENING GROSBEAK\XC466753.wav,33
EVENING GROSBEAK,XC466757.wav,EVENING GROSBEAK\XC466757.wav,33
EVENING GROSBEAK,XC466946.wav,EVENING GROSBEAK\XC466946.wav,33
EVENING GROSBEAK,XC466988.wav,EVENING GROSBEAK\XC466988.wav,33
EVENING GROSBEAK,XC466990.wav,EVENING GROSBEAK\XC466990.wav,33
EVENING GROSBEAK,XC466991.wav,EVENING GROSBEAK\XC466991.wav,33
EVENING GROSBEAK,XC466993.wav,EVENING GROSBEAK\XC466993.wav,33
EVENING GROSBEAK,XC468086.wav,EVENING GROSBEAK\XC468086.wav,33
EVENING GROSBEAK,XC476309.wav,EVENING GROSBEAK\XC476309.wav,33
EVENING GROSBEAK,XC52463.wav,EVENING GROSBEAK\XC52463.wav,33
EVENING GROSBEAK,XC77883.wav,EVENING GROSBEAK\XC77883.wav,33
GOLDEN EAGLE,XC113091.wav,GOLDEN EAGLE\XC113091.wav,34
GOLDEN EAGLE,XC156772.wav,GOLDEN EAGLE\XC156772.wav,34
GOLDEN EAGLE,XC189036.wav,GOLDEN EAGLE\XC189036.wav,34
GOLDEN EAGLE,XC189550.wav,GOLDEN EAGLE\XC189550.wav,34
GOLDEN EAGLE,XC233241.wav,GOLDEN EAGLE\XC233241.wav,34
GOLDEN EAGLE,XC268724.wav,GOLDEN EAGLE\XC268724.wav,34
GOLDEN EAGLE,XC307888.wav,GOLDEN EAGLE\XC307888.wav,34
GOLDEN EAGLE,XC326800.wav,GOLDEN EAGLE\XC326800.wav,34
GOLDEN EAGLE,XC326801.wav,GOLDEN EAGLE\XC326801.wav,34
GOLDEN EAGLE,XC326805.wav,GOLDEN EAGLE\XC326805.wav,34
GOLDEN EAGLE,XC326807.wav,GOLDEN EAGLE\XC326807.wav,34
GOLDEN EAGLE,XC326808.wav,GOLDEN EAGLE\XC326808.wav,34
GOLDEN EAGLE,XC332655.wav,GOLDEN EAGLE\XC332655.wav,34
GOLDEN EAGLE,XC341722.wav,GOLDEN EAGLE\XC341722.wav,34
GOLDEN EAGLE,XC360405.wav,GOLDEN EAGLE\XC360405.wav,34
GOLDEN EAGLE,XC361309.wav,GOLDEN EAGLE\XC361309.wav,34
GOLDEN EAGLE,XC361969.wav,GOLDEN EAGLE\XC361969.wav,34
GOLDEN EAGLE,XC367741.wav,GOLDEN EAGLE\XC367741.wav,34
GOLDEN EAGLE,XC367742.wav,GOLDEN EAGLE\XC367742.wav,34
GOLDEN EAGLE,XC374805.wav,GOLDEN EAGLE\XC374805.wav,34
GOLDEN EAGLE,XC374806.wav,GOLDEN EAGLE\XC374806.wav,34
GOLDEN EAGLE,XC383706.wav,GOLDEN EAGLE\XC383706.wav,34
GOLDEN EAGLE,XC385227.wav,GOLDEN EAGLE\XC385227.wav,34
GOLDEN EAGLE,XC394722.wav,GOLDEN EAGLE\XC394722.wav,34
GOLDEN EAGLE,XC404869.wav,GOLDEN EAGLE\XC404869.wav,34
GOLDEN EAGLE,XC414112.wav,GOLDEN EAGLE\XC414112.wav,34
GOLDEN EAGLE,XC416762.wav,GOLDEN EAGLE\XC416762.wav,34
GOLDEN EAGLE,XC425952.wav,GOLDEN EAGLE\XC425952.wav,34
GOLDEN EAGLE,XC444380.wav,GOLDEN EAGLE\XC444380.wav,34
GOLDEN EAGLE,XC449073.wav,GOLDEN EAGLE\XC449073.wav,34
GOLDEN EAGLE,XC449074.wav,GOLDEN EAGLE\XC449074.wav,34
GOLDEN EAGLE,XC449075.wav,GOLDEN EAGLE\XC449075.wav,34
GOLDEN EAGLE,XC449076.wav,GOLDEN EAGLE\XC449076.wav,34
GOLDEN EAGLE,XC449077.wav,GOLDEN EAGLE\XC449077.wav,34
GOLDEN EAGLE,XC449078.wav,GOLDEN EAGLE\XC449078.wav,34
GOLDEN EAGLE,XC449079.wav,GOLDEN EAGLE\XC449079.wav,34
GOLDEN EAGLE,XC449080.wav,GOLDEN EAGLE\XC449080.wav,34
GOLDEN EAGLE,XC453324.wav,GOLDEN EAGLE\XC453324.wav,34
GOLDEN EAGLE,XC459640.wav,GOLDEN EAGLE\XC459640.wav,34
GOLDEN EAGLE,XC462017.wav,GOLDEN EAGLE\XC462017.wav,34
GOLDEN EAGLE,XC462030.wav,GOLDEN EAGLE\XC462030.wav,34
GOLDEN EAGLE,XC467756.wav,GOLDEN EAGLE\XC467756.wav,34
GOLDEN EAGLE,XC471104.wav,GOLDEN EAGLE\XC471104.wav,34
GOLDEN EAGLE,XC471483.wav,GOLDEN EAGLE\XC471483.wav,34
GOLDEN EAGLE,XC476740.wav,GOLDEN EAGLE\XC476740.wav,34
GOLDEN EAGLE,XC504822.wav,GOLDEN EAGLE\XC504822.wav,34
GOLDEN EAGLE,XC504827.wav,GOLDEN EAGLE\XC504827.wav,34
GOLDEN EAGLE,XC504830.wav,GOLDEN EAGLE\XC504830.wav,34
GOLDEN EAGLE,XC504831.wav,GOLDEN EAGLE\XC504831.wav,34
GOLDEN EAGLE,XC70431.wav,GOLDEN EAGLE\XC70431.wav,34
HOODED MERGANSER,XC134692.wav,HOODED MERGANSER\XC134692.wav,35
HOODED MERGANSER,XC142587.wav,HOODED MERGANSER\XC142587.wav,35
HOODED MERGANSER,XC142827.wav,HOODED MERGANSER\XC142827.wav,35
HOODED MERGANSER,XC142828.wav,HOODED MERGANSER\XC142828.wav,35
HOODED MERGANSER,XC161296.wav,HOODED MERGANSER\XC161296.wav,35
HOODED MERGANSER,XC161890.wav,HOODED MERGANSER\XC161890.wav,35
HOODED MERGANSER,XC168492.wav,HOODED MERGANSER\XC168492.wav,35
HOODED MERGANSER,XC183317.wav,HOODED MERGANSER\XC183317.wav,35
HOODED MERGANSER,XC212480.wav,HOODED MERGANSER\XC212480.wav,35
HOODED MERGANSER,XC296615.wav,HOODED MERGANSER\XC296615.wav,35
HOODED MERGANSER,XC297911.wav,HOODED MERGANSER\XC297911.wav,35
HOODED MERGANSER,XC317679.wav,HOODED MERGANSER\XC317679.wav,35
HOODED MERGANSER,XC317868.wav,HOODED MERGANSER\XC317868.wav,35
HOODED MERGANSER,XC346072.wav,HOODED MERGANSER\XC346072.wav,35
HOODED MERGANSER,XC346073.wav,HOODED MERGANSER\XC346073.wav,35
HOODED MERGANSER,XC372596.wav,HOODED MERGANSER\XC372596.wav,35
HOODED MERGANSER,XC372597.wav,HOODED MERGANSER\XC372597.wav,35
HOODED MERGANSER,XC477559.wav,HOODED MERGANSER\XC477559.wav,35
HOODED MERGANSER,XC477560.wav,HOODED MERGANSER\XC477560.wav,35
HORNED LARK,XC113144.wav,HORNED LARK\XC113144.wav,36
HORNED LARK,XC118320.wav,HORNED LARK\XC118320.wav,36
HORNED LARK,XC118321.wav,HORNED LARK\XC118321.wav,36
HORNED LARK,XC118322.wav,HORNED LARK\XC118322.wav,36
HORNED LARK,XC120731.wav,HORNED LARK\XC120731.wav,36
HORNED LARK,XC125879.wav,HORNED LARK\XC125879.wav,36
HORNED LARK,XC134979.wav,HORNED LARK\XC134979.wav,36
HORNED LARK,XC150457.wav,HORNED LARK\XC150457.wav,36
HORNED LARK,XC152971.wav,HORNED LARK\XC152971.wav,36
HORNED LARK,XC162563.wav,HORNED LARK\XC162563.wav,36
HORNED LARK,XC162564.wav,HORNED LARK\XC162564.wav,36
HORNED LARK,XC162566.wav,HORNED LARK\XC162566.wav,36
HORNED LARK,XC162567.wav,HORNED LARK\XC162567.wav,36
HORNED LARK,XC162569.wav,HORNED LARK\XC162569.wav,36
HORNED LARK,XC163385.wav,HORNED LARK\XC163385.wav,36
HORNED LARK,XC164203.wav,HORNED LARK\XC164203.wav,36
HORNED LARK,XC164204.wav,HORNED LARK\XC164204.wav,36
HORNED LARK,XC171853.wav,HORNED LARK\XC171853.wav,36
HORNED LARK,XC172485.wav,HORNED LARK\XC172485.wav,36
HORNED LARK,XC176636.wav,HORNED LARK\XC176636.wav,36
HORNED LARK,XC181907.wav,HORNED LARK\XC181907.wav,36
HORNED LARK,XC191415.wav,HORNED LARK\XC191415.wav,36
HORNED LARK,XC191416.wav,HORNED LARK\XC191416.wav,36
HORNED LARK,XC191417.wav,HORNED LARK\XC191417.wav,36
HORNED LARK,XC191418.wav,HORNED LARK\XC191418.wav,36
HORNED LARK,XC191476.wav,HORNED LARK\XC191476.wav,36
HORNED LARK,XC191515.wav,HORNED LARK\XC191515.wav,36
HORNED LARK,XC225347.wav,HORNED LARK\XC225347.wav,36
HORNED LARK,XC232913.wav,HORNED LARK\XC232913.wav,36
HORNED LARK,XC233383.wav,HORNED LARK\XC233383.wav,36
HORNED LARK,XC233384.wav,HORNED LARK\XC233384.wav,36
HORNED LARK,XC233386.wav,HORNED LARK\XC233386.wav,36
HORNED LARK,XC256362.wav,HORNED LARK\XC256362.wav,36
HORNED LARK,XC261402.wav,HORNED LARK\XC261402.wav,36
HORNED LARK,XC277952.wav,HORNED LARK\XC277952.wav,36
HORNED LARK,XC277989.wav,HORNED LARK\XC277989.wav,36
HORNED LARK,XC291090.wav,HORNED LARK\XC291090.wav,36
HORNED LARK,XC291091.wav,HORNED LARK\XC291091.wav,36
HORNED LARK,XC291662.wav,HORNED LARK\XC291662.wav,36
HORNED LARK,XC293914.wav,HORNED LARK\XC293914.wav,36
HORNED LARK,XC293916.wav,HORNED LARK\XC293916.wav,36
HORNED LARK,XC298739.wav,HORNED LARK\XC298739.wav,36
HORNED LARK,XC299736.wav,HORNED LARK\XC299736.wav,36
HORNED LARK,XC304180.wav,HORNED LARK\XC304180.wav,36
HORNED LARK,XC305761.wav,HORNED LARK\XC305761.wav,36
HORNED LARK,XC306343.wav,HORNED LARK\XC306343.wav,36
HORNED LARK,XC306344.wav,HORNED LARK\XC306344.wav,36
HORNED LARK,XC306356.wav,HORNED LARK\XC306356.wav,36
HORNED LARK,XC306358.wav,HORNED LARK\XC306358.wav,36
HORNED LARK,XC312965.wav,HORNED LARK\XC312965.wav,36
HORNED LARK,XC312968.wav,HORNED LARK\XC312968.wav,36
HORNED LARK,XC313778.wav,HORNED LARK\XC313778.wav,36
HORNED LARK,XC339832.wav,HORNED LARK\XC339832.wav,36
HORNED LARK,XC339833.wav,HORNED LARK\XC339833.wav,36
HORNED LARK,XC342417.wav,HORNED LARK\XC342417.wav,36
HORNED LARK,XC344090.wav,HORNED LARK\XC344090.wav,36
HORNED LARK,XC344091.wav,HORNED LARK\XC344091.wav,36
HORNED LARK,XC345550.wav,HORNED LARK\XC345550.wav,36
HORNED LARK,XC345552.wav,HORNED LARK\XC345552.wav,36
HORNED LARK,XC345553.wav,HORNED LARK\XC345553.wav,36
HORNED LARK,XC345554.wav,HORNED LARK\XC345554.wav,36
HORNED LARK,XC345555.wav,HORNED LARK\XC345555.wav,36
HORNED LARK,XC345556.wav,HORNED LARK\XC345556.wav,36
HORNED LARK,XC345557.wav,HORNED LARK\XC345557.wav,36
HORNED LARK,XC345558.wav,HORNED LARK\XC345558.wav,36
HORNED LARK,XC345559.wav,HORNED LARK\XC345559.wav,36
HORNED LARK,XC345560.wav,HORNED LARK\XC345560.wav,36
HORNED LARK,XC345561.wav,HORNED LARK\XC345561.wav,36
HORNED LARK,XC345563.wav,HORNED LARK\XC345563.wav,36
HORNED LARK,XC351273.wav,HORNED LARK\XC351273.wav,36
HORNED LARK,XC364567.wav,HORNED LARK\XC364567.wav,36
HORNED LARK,XC368492.wav,HORNED LARK\XC368492.wav,36
HORNED LARK,XC368493.wav,HORNED LARK\XC368493.wav,36
HORNED LARK,XC377874.wav,HORNED LARK\XC377874.wav,36
HORNED LARK,XC387404.wav,HORNED LARK\XC387404.wav,36
HORNED LARK,XC401719.wav,HORNED LARK\XC401719.wav,36
HORNED LARK,XC401720.wav,HORNED LARK\XC401720.wav,36
HORNED LARK,XC401782.wav,HORNED LARK\XC401782.wav,36
HORNED LARK,XC406171.wav,HORNED LARK\XC406171.wav,36
HORNED LARK,XC418842.wav,HORNED LARK\XC418842.wav,36
HORNED LARK,XC432037.wav,HORNED LARK\XC432037.wav,36
HORNED LARK,XC432538.wav,HORNED LARK\XC432538.wav,36
HORNED LARK,XC437073.wav,HORNED LARK\XC437073.wav,36
HORNED LARK,XC437576.wav,HORNED LARK\XC437576.wav,36
HORNED LARK,XC442957.wav,HORNED LARK\XC442957.wav,36
HORNED LARK,XC442958.wav,HORNED LARK\XC442958.wav,36
HORNED LARK,XC442959.wav,HORNED LARK\XC442959.wav,36
HORNED LARK,XC447700.wav,HORNED LARK\XC447700.wav,36
HORNED LARK,XC447701.wav,HORNED LARK\XC447701.wav,36
HORNED LARK,XC447702.wav,HORNED LARK\XC447702.wav,36
HORNED LARK,XC447841.wav,HORNED LARK\XC447841.wav,36
HORNED LARK,XC459748.wav,HORNED LARK\XC459748.wav,36
HORNED LARK,XC460351.wav,HORNED LARK\XC460351.wav,36
HORNED LARK,XC460354.wav,HORNED LARK\XC460354.wav,36
HORNED LARK,XC460366.wav,HORNED LARK\XC460366.wav,36
HORNED LARK,XC482274.wav,HORNED LARK\XC482274.wav,36
HORNED LARK,XC484448.wav,HORNED LARK\XC484448.wav,36
HORNED LARK,XC485433.wav,HORNED LARK\XC485433.wav,36
HORNED LARK,XC485434.wav,HORNED LARK\XC485434.wav,36
HORNED LARK,XC495348.wav,HORNED LARK\XC495348.wav,36
HOUSE FINCH,XC124078.wav,HOUSE FINCH\XC124078.wav,37
HOUSE FINCH,XC124430.wav,HOUSE FINCH\XC124430.wav,37
HOUSE FINCH,XC135065.wav,HOUSE FINCH\XC135065.wav,37
HOUSE FINCH,XC140490.wav,HOUSE FINCH\XC140490.wav,37
HOUSE FINCH,XC140991.wav,HOUSE FINCH\XC140991.wav,37
HOUSE FINCH,XC141470.wav,HOUSE FINCH\XC141470.wav,37
HOUSE FINCH,XC141478.wav,HOUSE FINCH\XC141478.wav,37
HOUSE FINCH,XC141479.wav,HOUSE FINCH\XC141479.wav,37
HOUSE FINCH,XC163051.wav,HOUSE FINCH\XC163051.wav,37
HOUSE FINCH,XC164308.wav,HOUSE FINCH\XC164308.wav,37
HOUSE FINCH,XC168580.wav,HOUSE FINCH\XC168580.wav,37
HOUSE FINCH,XC169187.wav,HOUSE FINCH\XC169187.wav,37
HOUSE FINCH,XC169811.wav,HOUSE FINCH\XC169811.wav,37
HOUSE FINCH,XC171104.wav,HOUSE FINCH\XC171104.wav,37
HOUSE FINCH,XC177292.wav,HOUSE FINCH\XC177292.wav,37
HOUSE FINCH,XC179232.wav,HOUSE FINCH\XC179232.wav,37
HOUSE FINCH,XC185193.wav,HOUSE FINCH\XC185193.wav,37
HOUSE FINCH,XC188371.wav,HOUSE FINCH\XC188371.wav,37
HOUSE FINCH,XC188373.wav,HOUSE FINCH\XC188373.wav,37
HOUSE FINCH,XC201428.wav,HOUSE FINCH\XC201428.wav,37
HOUSE FINCH,XC212099.wav,HOUSE FINCH\XC212099.wav,37
HOUSE FINCH,XC216180.wav,HOUSE FINCH\XC216180.wav,37
HOUSE FINCH,XC219331.wav,HOUSE FINCH\XC219331.wav,37
HOUSE FINCH,XC219332.wav,HOUSE FINCH\XC219332.wav,37
HOUSE FINCH,XC219339.wav,HOUSE FINCH\XC219339.wav,37
HOUSE FINCH,XC219340.wav,HOUSE FINCH\XC219340.wav,37
HOUSE FINCH,XC219342.wav,HOUSE FINCH\XC219342.wav,37
HOUSE FINCH,XC219345.wav,HOUSE FINCH\XC219345.wav,37
HOUSE FINCH,XC219346.wav,HOUSE FINCH\XC219346.wav,37
HOUSE FINCH,XC219347.wav,HOUSE FINCH\XC219347.wav,37
HOUSE FINCH,XC219349.wav,HOUSE FINCH\XC219349.wav,37
HOUSE FINCH,XC219350.wav,HOUSE FINCH\XC219350.wav,37
HOUSE FINCH,XC219351.wav,HOUSE FINCH\XC219351.wav,37
HOUSE FINCH,XC219356.wav,HOUSE FINCH\XC219356.wav,37
HOUSE FINCH,XC219357.wav,HOUSE FINCH\XC219357.wav,37
HOUSE FINCH,XC219358.wav,HOUSE FINCH\XC219358.wav,37
HOUSE FINCH,XC219762.wav,HOUSE FINCH\XC219762.wav,37
HOUSE FINCH,XC233711.wav,HOUSE FINCH\XC233711.wav,37
HOUSE FINCH,XC252731.wav,HOUSE FINCH\XC252731.wav,37
HOUSE FINCH,XC254072.wav,HOUSE FINCH\XC254072.wav,37
HOUSE FINCH,XC254547.wav,HOUSE FINCH\XC254547.wav,37
HOUSE FINCH,XC254548.wav,HOUSE FINCH\XC254548.wav,37
HOUSE FINCH,XC254556.wav,HOUSE FINCH\XC254556.wav,37
HOUSE FINCH,XC261400.wav,HOUSE FINCH\XC261400.wav,37
HOUSE FINCH,XC268457.wav,HOUSE FINCH\XC268457.wav,37
HOUSE FINCH,XC268458.wav,HOUSE FINCH\XC268458.wav,37
HOUSE FINCH,XC268462.wav,HOUSE FINCH\XC268462.wav,37
HOUSE FINCH,XC268463.wav,HOUSE FINCH\XC268463.wav,37
HOUSE FINCH,XC268464.wav,HOUSE FINCH\XC268464.wav,37
HOUSE FINCH,XC268465.wav,HOUSE FINCH\XC268465.wav,37
HOUSE FINCH,XC289017.wav,HOUSE FINCH\XC289017.wav,37
HOUSE FINCH,XC301685.wav,HOUSE FINCH\XC301685.wav,37
HOUSE FINCH,XC305403.wav,HOUSE FINCH\XC305403.wav,37
HOUSE FINCH,XC305409.wav,HOUSE FINCH\XC305409.wav,37
HOUSE FINCH,XC306933.wav,HOUSE FINCH\XC306933.wav,37
HOUSE FINCH,XC306934.wav,HOUSE FINCH\XC306934.wav,37
HOUSE FINCH,XC306935.wav,HOUSE FINCH\XC306935.wav,37
HOUSE FINCH,XC306936.wav,HOUSE FINCH\XC306936.wav,37
HOUSE FINCH,XC306937.wav,HOUSE FINCH\XC306937.wav,37
HOUSE FINCH,XC307684.wav,HOUSE FINCH\XC307684.wav,37
HOUSE FINCH,XC307811.wav,HOUSE FINCH\XC307811.wav,37
HOUSE FINCH,XC309624.wav,HOUSE FINCH\XC309624.wav,37
HOUSE FINCH,XC310666.wav,HOUSE FINCH\XC310666.wav,37
HOUSE FINCH,XC311858.wav,HOUSE FINCH\XC311858.wav,37
HOUSE FINCH,XC314416.wav,HOUSE FINCH\XC314416.wav,37
HOUSE FINCH,XC314417.wav,HOUSE FINCH\XC314417.wav,37
HOUSE FINCH,XC319140.wav,HOUSE FINCH\XC319140.wav,37
HOUSE FINCH,XC319439.wav,HOUSE FINCH\XC319439.wav,37
HOUSE FINCH,XC326408.wav,HOUSE FINCH\XC326408.wav,37
HOUSE FINCH,XC327553.wav,HOUSE FINCH\XC327553.wav,37
HOUSE FINCH,XC328235.wav,HOUSE FINCH\XC328235.wav,37
HOUSE FINCH,XC353018.wav,HOUSE FINCH\XC353018.wav,37
HOUSE FINCH,XC358850.wav,HOUSE FINCH\XC358850.wav,37
HOUSE FINCH,XC376760.wav,HOUSE FINCH\XC376760.wav,37
HOUSE FINCH,XC378922.wav,HOUSE FINCH\XC378922.wav,37
HOUSE FINCH,XC383780.wav,HOUSE FINCH\XC383780.wav,37
HOUSE FINCH,XC410513.wav,HOUSE FINCH\XC410513.wav,37
HOUSE FINCH,XC417550.wav,HOUSE FINCH\XC417550.wav,37
HOUSE FINCH,XC423324.wav,HOUSE FINCH\XC423324.wav,37
HOUSE FINCH,XC423359.wav,HOUSE FINCH\XC423359.wav,37
HOUSE FINCH,XC428722.wav,HOUSE FINCH\XC428722.wav,37
HOUSE FINCH,XC441200.wav,HOUSE FINCH\XC441200.wav,37
HOUSE FINCH,XC441202.wav,HOUSE FINCH\XC441202.wav,37
HOUSE FINCH,XC448959.wav,HOUSE FINCH\XC448959.wav,37
HOUSE FINCH,XC459051.wav,HOUSE FINCH\XC459051.wav,37
HOUSE FINCH,XC466481.wav,HOUSE FINCH\XC466481.wav,37
HOUSE FINCH,XC466484.wav,HOUSE FINCH\XC466484.wav,37
HOUSE FINCH,XC468779.wav,HOUSE FINCH\XC468779.wav,37
HOUSE FINCH,XC469591.wav,HOUSE FINCH\XC469591.wav,37
HOUSE FINCH,XC471147.wav,HOUSE FINCH\XC471147.wav,37
HOUSE FINCH,XC481875.wav,HOUSE FINCH\XC481875.wav,37
HOUSE FINCH,XC481935.wav,HOUSE FINCH\XC481935.wav,37
HOUSE FINCH,XC483967.wav,HOUSE FINCH\XC483967.wav,37
HOUSE FINCH,XC493111.wav,HOUSE FINCH\XC493111.wav,37
HOUSE FINCH,XC498247.wav,HOUSE FINCH\XC498247.wav,37
HOUSE FINCH,XC499796.wav,HOUSE FINCH\XC499796.wav,37
HOUSE FINCH,XC500927.wav,HOUSE FINCH\XC500927.wav,37
HOUSE FINCH,XC65765.wav,HOUSE FINCH\XC65765.wav,37
HOUSE FINCH,XC70208.wav,HOUSE FINCH\XC70208.wav,37
HOUSE FINCH,XC99546.wav,HOUSE FINCH\XC99546.wav,37
HOUSE SPARROW,XC112666.wav,HOUSE SPARROW\XC112666.wav,38
HOUSE SPARROW,XC112679.wav,HOUSE SPARROW\XC112679.wav,38
HOUSE SPARROW,XC116041.wav,HOUSE SPARROW\XC116041.wav,38
HOUSE SPARROW,XC122553.wav,HOUSE SPARROW\XC122553.wav,38
HOUSE SPARROW,XC124181.wav,HOUSE SPARROW\XC124181.wav,38
HOUSE SPARROW,XC129572.wav,HOUSE SPARROW\XC129572.wav,38
HOUSE SPARROW,XC129573.wav,HOUSE SPARROW\XC129573.wav,38
HOUSE SPARROW,XC131299.wav,HOUSE SPARROW\XC131299.wav,38
HOUSE SPARROW,XC132428.wav,HOUSE SPARROW\XC132428.wav,38
HOUSE SPARROW,XC139186.wav,HOUSE SPARROW\XC139186.wav,38
HOUSE SPARROW,XC139770.wav,HOUSE SPARROW\XC139770.wav,38
HOUSE SPARROW,XC145158.wav,HOUSE SPARROW\XC145158.wav,38
HOUSE SPARROW,XC145560.wav,HOUSE SPARROW\XC145560.wav,38
HOUSE SPARROW,XC148918.wav,HOUSE SPARROW\XC148918.wav,38
HOUSE SPARROW,XC168578.wav,HOUSE SPARROW\XC168578.wav,38
HOUSE SPARROW,XC173497.wav,HOUSE SPARROW\XC173497.wav,38
HOUSE SPARROW,XC173498.wav,HOUSE SPARROW\XC173498.wav,38
HOUSE SPARROW,XC177284.wav,HOUSE SPARROW\XC177284.wav,38
HOUSE SPARROW,XC184642.wav,HOUSE SPARROW\XC184642.wav,38
HOUSE SPARROW,XC192306.wav,HOUSE SPARROW\XC192306.wav,38
HOUSE SPARROW,XC210486.wav,HOUSE SPARROW\XC210486.wav,38
HOUSE SPARROW,XC236476.wav,HOUSE SPARROW\XC236476.wav,38
HOUSE SPARROW,XC236834.wav,HOUSE SPARROW\XC236834.wav,38
HOUSE SPARROW,XC237289.wav,HOUSE SPARROW\XC237289.wav,38
HOUSE SPARROW,XC237290.wav,HOUSE SPARROW\XC237290.wav,38
HOUSE SPARROW,XC239375.wav,HOUSE SPARROW\XC239375.wav,38
HOUSE SPARROW,XC240215.wav,HOUSE SPARROW\XC240215.wav,38
HOUSE SPARROW,XC303718.wav,HOUSE SPARROW\XC303718.wav,38
HOUSE SPARROW,XC349814.wav,HOUSE SPARROW\XC349814.wav,38
HOUSE SPARROW,XC349815.wav,HOUSE SPARROW\XC349815.wav,38
HOUSE SPARROW,XC351547.wav,HOUSE SPARROW\XC351547.wav,38
HOUSE SPARROW,XC358971.wav,HOUSE SPARROW\XC358971.wav,38
HOUSE SPARROW,XC364247.wav,HOUSE SPARROW\XC364247.wav,38
HOUSE SPARROW,XC373844.wav,HOUSE SPARROW\XC373844.wav,38
HOUSE SPARROW,XC374320.wav,HOUSE SPARROW\XC374320.wav,38
HOUSE SPARROW,XC376476.wav,HOUSE SPARROW\XC376476.wav,38
HOUSE SPARROW,XC376566.wav,HOUSE SPARROW\XC376566.wav,38
HOUSE SPARROW,XC377559.wav,HOUSE SPARROW\XC377559.wav,38
HOUSE SPARROW,XC377560.wav,HOUSE SPARROW\XC377560.wav,38
HOUSE SPARROW,XC379470.wav,HOUSE SPARROW\XC379470.wav,38
HOUSE SPARROW,XC381853.wav,HOUSE SPARROW\XC381853.wav,38
HOUSE SPARROW,XC383292.wav,HOUSE SPARROW\XC383292.wav,38
HOUSE SPARROW,XC384539.wav,HOUSE SPARROW\XC384539.wav,38
HOUSE SPARROW,XC385838.wav,HOUSE SPARROW\XC385838.wav,38
HOUSE SPARROW,XC390512.wav,HOUSE SPARROW\XC390512.wav,38
HOUSE SPARROW,XC392772.wav,HOUSE SPARROW\XC392772.wav,38
HOUSE SPARROW,XC392775.wav,HOUSE SPARROW\XC392775.wav,38
HOUSE SPARROW,XC405192.wav,HOUSE SPARROW\XC405192.wav,38
HOUSE SPARROW,XC405237.wav,HOUSE SPARROW\XC405237.wav,38
HOUSE SPARROW,XC405292.wav,HOUSE SPARROW\XC405292.wav,38
HOUSE SPARROW,XC405293.wav,HOUSE SPARROW\XC405293.wav,38
HOUSE SPARROW,XC414547.wav,HOUSE SPARROW\XC414547.wav,38
HOUSE SPARROW,XC414548.wav,HOUSE SPARROW\XC414548.wav,38
HOUSE SPARROW,XC417551.wav,HOUSE SPARROW\XC417551.wav,38
HOUSE SPARROW,XC428537.wav,HOUSE SPARROW\XC428537.wav,38
HOUSE SPARROW,XC430463.wav,HOUSE SPARROW\XC430463.wav,38
HOUSE SPARROW,XC430943.wav,HOUSE SPARROW\XC430943.wav,38
HOUSE SPARROW,XC430944.wav,HOUSE SPARROW\XC430944.wav,38
HOUSE SPARROW,XC430945.wav,HOUSE SPARROW\XC430945.wav,38
HOUSE SPARROW,XC431685.wav,HOUSE SPARROW\XC431685.wav,38
HOUSE SPARROW,XC436230.wav,HOUSE SPARROW\XC436230.wav,38
HOUSE SPARROW,XC438428.wav,HOUSE SPARROW\XC438428.wav,38
HOUSE SPARROW,XC441749.wav,HOUSE SPARROW\XC441749.wav,38
HOUSE SPARROW,XC443452.wav,HOUSE SPARROW\XC443452.wav,38
HOUSE SPARROW,XC444029.wav,HOUSE SPARROW\XC444029.wav,38
HOUSE SPARROW,XC444230.wav,HOUSE SPARROW\XC444230.wav,38
HOUSE SPARROW,XC444806.wav,HOUSE SPARROW\XC444806.wav,38
HOUSE SPARROW,XC445435.wav,HOUSE SPARROW\XC445435.wav,38
HOUSE SPARROW,XC445794.wav,HOUSE SPARROW\XC445794.wav,38
HOUSE SPARROW,XC447437.wav,HOUSE SPARROW\XC447437.wav,38
HOUSE SPARROW,XC448288.wav,HOUSE SPARROW\XC448288.wav,38
HOUSE SPARROW,XC448573.wav,HOUSE SPARROW\XC448573.wav,38
HOUSE SPARROW,XC449555.wav,HOUSE SPARROW\XC449555.wav,38
HOUSE SPARROW,XC459144.wav,HOUSE SPARROW\XC459144.wav,38
HOUSE SPARROW,XC459146.wav,HOUSE SPARROW\XC459146.wav,38
HOUSE SPARROW,XC459880.wav,HOUSE SPARROW\XC459880.wav,38
HOUSE SPARROW,XC462907.wav,HOUSE SPARROW\XC462907.wav,38
HOUSE SPARROW,XC464442.wav,HOUSE SPARROW\XC464442.wav,38
HOUSE SPARROW,XC464580.wav,HOUSE SPARROW\XC464580.wav,38
HOUSE SPARROW,XC464715.wav,HOUSE SPARROW\XC464715.wav,38
HOUSE SPARROW,XC465285.wav,HOUSE SPARROW\XC465285.wav,38
HOUSE SPARROW,XC465536.wav,HOUSE SPARROW\XC465536.wav,38
HOUSE SPARROW,XC468308.wav,HOUSE SPARROW\XC468308.wav,38
HOUSE SPARROW,XC468461.wav,HOUSE SPARROW\XC468461.wav,38
